"","owner","period","player","actual_fantasy_points","lineup"
"4559","daniel",22,"LeBron James",0,2
"4560","daniel",22,"Ben Simmons",0,12
"4561","daniel",22,"Joel Embiid",0,12
"4562","daniel",22,"Kyrie Irving",0,0
"4563","daniel",22,"Devin Booker",14,1
"4564","daniel",22,"Jusuf Nurkic",22,11
"4565","daniel",22,"JaVale McGee",0,11
"4566","daniel",22,"De'Aaron Fox",0,12
"4567","daniel",22,"Willie Cauley-Stein",0,11
"4568","daniel",22,"Paul Millsap",0,6
"4569","daniel",22,"Serge Ibaka",0,3
"4570","daniel",22,"Julius Randle",0,4
"4571","daniel",22,"Kent Bazemore",27,5
"4572","daniel",23,"LeBron James",35,2
"4573","daniel",23,"Ben Simmons",32,0
"4574","daniel",23,"Joel Embiid",29,4
"4575","daniel",23,"Kyrie Irving",0,12
"4576","daniel",23,"Devin Booker",0,12
"4577","daniel",23,"Jusuf Nurkic",0,12
"4578","daniel",23,"JaVale McGee",18,11
"4579","daniel",23,"De'Aaron Fox",11,5
"4580","daniel",23,"Willie Cauley-Stein",35,11
"4581","daniel",23,"Paul Millsap",1,6
"4582","daniel",23,"Serge Ibaka",30,3
"4583","daniel",23,"Julius Randle",16,11
"4584","daniel",23,"Kent Bazemore",13,1
"4585","daniel",24,"LeBron James",0,2
"4586","daniel",24,"Ben Simmons",0,12
"4587","daniel",24,"Joel Embiid",0,12
"4588","daniel",24,"Kyrie Irving",46,0
"4589","daniel",24,"Devin Booker",37,1
"4590","daniel",24,"Jusuf Nurkic",26,4
"4591","daniel",24,"JaVale McGee",0,11
"4592","daniel",24,"De'Aaron Fox",0,5
"4593","daniel",24,"Willie Cauley-Stein",0,11
"4594","daniel",24,"Serge Ibaka",0,3
"4595","daniel",24,"Julius Randle",0,11
"4596","daniel",24,"Kent Bazemore",0,12
"4597","daniel",24,"Marcus Morris",19,6
"4598","daniel",25,"LeBron James",0,12
"4599","daniel",25,"Ben Simmons",47,2
"4600","daniel",25,"Joel Embiid",63,4
"4601","daniel",25,"Kyrie Irving",0,0
"4602","daniel",25,"Devin Booker",0,12
"4603","daniel",25,"Jusuf Nurkic",0,12
"4604","daniel",25,"JaVale McGee",0,11
"4605","daniel",25,"De'Aaron Fox",32,5
"4606","daniel",25,"Willie Cauley-Stein",23,11
"4607","daniel",25,"Serge Ibaka",0,3
"4608","daniel",25,"Julius Randle",0,11
"4609","daniel",25,"Kent Bazemore",10,1
"4610","daniel",25,"Marcus Morris",21,6
"4611","daniel",26,"LeBron James",25,6
"4612","daniel",26,"Ben Simmons",28,2
"4613","daniel",26,"Joel Embiid",20,4
"4614","daniel",26,"Kyrie Irving",0,0
"4615","daniel",26,"Devin Booker",14,1
"4616","daniel",26,"Jusuf Nurkic",0,12
"4617","daniel",26,"JaVale McGee",24,11
"4618","daniel",26,"De'Aaron Fox",26,5
"4619","daniel",26,"Willie Cauley-Stein",18,11
"4620","daniel",26,"Serge Ibaka",14,3
"4621","daniel",26,"Julius Randle",30,11
"4622","daniel",26,"Kent Bazemore",0,12
"4623","daniel",26,"Marcus Morris",0,12
"4624","daniel",27,"LeBron James",25,6
"4625","daniel",27,"Ben Simmons",0,2
"4626","daniel",27,"Joel Embiid",0,12
"4627","daniel",27,"Kyrie Irving",26,0
"4628","daniel",27,"Devin Booker",0,12
"4629","daniel",27,"Jusuf Nurkic",28,4
"4630","daniel",27,"JaVale McGee",21,11
"4631","daniel",27,"De'Aaron Fox",0,5
"4632","daniel",27,"Willie Cauley-Stein",0,11
"4633","daniel",27,"Serge Ibaka",0,12
"4634","daniel",27,"Julius Randle",0,11
"4635","daniel",27,"Kent Bazemore",39,1
"4636","daniel",27,"Marcus Morris",14,3
"4637","daniel",28,"LeBron James",0,12
"4638","daniel",28,"Ben Simmons",23,2
"4639","daniel",28,"Joel Embiid",43,4
"4640","daniel",28,"Kyrie Irving",0,0
"4641","daniel",28,"Devin Booker",15,1
"4642","daniel",28,"Jusuf Nurkic",0,12
"4643","daniel",28,"JaVale McGee",0,11
"4644","daniel",28,"De'Aaron Fox",30,5
"4645","daniel",28,"Willie Cauley-Stein",23,11
"4646","daniel",28,"Serge Ibaka",26,6
"4647","daniel",28,"Julius Randle",24,11
"4648","daniel",28,"Kent Bazemore",0,12
"4649","daniel",28,"Pascal Siakam",34,3
"4650","daniel",29,"LeBron James",0,12
"4651","daniel",29,"Ben Simmons",0,2
"4652","daniel",29,"Joel Embiid",0,4
"4653","daniel",29,"Kyrie Irving",0,0
"4654","daniel",29,"Devin Booker",0,12
"4655","daniel",29,"Jusuf Nurkic",0,12
"4656","daniel",29,"JaVale McGee",0,11
"4657","daniel",29,"De'Aaron Fox",0,5
"4658","daniel",29,"Willie Cauley-Stein",0,11
"4659","daniel",29,"Serge Ibaka",0,6
"4660","daniel",29,"Julius Randle",0,11
"4661","daniel",29,"Kent Bazemore",14,1
"4662","daniel",29,"Pascal Siakam",0,3
"4663","daniel",30,"LeBron James",63,2
"4664","daniel",30,"Ben Simmons",16,5
"4665","daniel",30,"Joel Embiid",31,4
"4666","daniel",30,"Kyrie Irving",33,0
"4667","daniel",30,"Devin Booker",19,1
"4668","daniel",30,"Jusuf Nurkic",48,11
"4669","daniel",30,"JaVale McGee",32,11
"4670","daniel",30,"De'Aaron Fox",0,12
"4671","daniel",30,"Willie Cauley-Stein",0,12
"4672","daniel",30,"Serge Ibaka",0,6
"4673","daniel",30,"Julius Randle",-5,11
"4674","daniel",30,"Kent Bazemore",0,12
"4675","daniel",30,"Pascal Siakam",26,3
"4676","daniel",31,"LeBron James",0,2
"4677","daniel",31,"Ben Simmons",0,5
"4678","daniel",31,"Joel Embiid",0,4
"4679","daniel",31,"Kyrie Irving",0,0
"4680","daniel",31,"Devin Booker",0,12
"4681","daniel",31,"Jusuf Nurkic",0,11
"4682","daniel",31,"JaVale McGee",0,11
"4683","daniel",31,"De'Aaron Fox",0,12
"4684","daniel",31,"Willie Cauley-Stein",0,12
"4685","daniel",31,"Serge Ibaka",0,6
"4686","daniel",31,"Julius Randle",0,11
"4687","daniel",31,"Kent Bazemore",11,1
"4688","daniel",31,"Pascal Siakam",0,3
"4689","daniel",32,"LeBron James",0,12
"4690","daniel",32,"Ben Simmons",21,2
"4691","daniel",32,"Joel Embiid",32,4
"4692","daniel",32,"Kyrie Irving",55,0
"4693","daniel",32,"Devin Booker",0,12
"4694","daniel",32,"Jusuf Nurkic",19,11
"4695","daniel",32,"JaVale McGee",0,12
"4696","daniel",32,"De'Aaron Fox",26,5
"4697","daniel",32,"Willie Cauley-Stein",22,11
"4698","daniel",32,"Serge Ibaka",24,6
"4699","daniel",32,"Julius Randle",26,11
"4700","daniel",32,"Pascal Siakam",26,3
"4701","daniel",32,"Robert Covington",25,12
"4702","daniel",33,"LeBron James",21,2
"4703","daniel",33,"Ben Simmons",37,0
"4704","daniel",33,"Joel Embiid",37,4
"4705","daniel",33,"Kyrie Irving",24,5
"4706","daniel",33,"Devin Booker",19,1
"4707","daniel",33,"Jusuf Nurkic",0,12
"4708","daniel",33,"JaVale McGee",11,11
"4709","daniel",33,"De'Aaron Fox",17,12
"4710","daniel",33,"Willie Cauley-Stein",4,11
"4711","daniel",33,"Serge Ibaka",30,6
"4712","daniel",33,"Julius Randle",38,11
"4713","daniel",33,"Pascal Siakam",24,3
"4714","daniel",33,"Robert Covington",0,12
"4715","daniel",34,"LeBron James",54,3
"4716","daniel",34,"Ben Simmons",0,0
"4717","daniel",34,"Joel Embiid",0,12
"4718","daniel",34,"Kyrie Irving",0,5
"4719","daniel",34,"Devin Booker",0,1
"4720","daniel",34,"Jusuf Nurkic",30,4
"4721","daniel",34,"JaVale McGee",13,11
"4722","daniel",34,"De'Aaron Fox",0,12
"4723","daniel",34,"Willie Cauley-Stein",0,11
"4724","daniel",34,"Serge Ibaka",0,6
"4725","daniel",34,"Julius Randle",0,11
"4726","daniel",34,"Pascal Siakam",0,12
"4727","daniel",34,"Robert Covington",27,2
"4728","daniel",35,"LeBron James",0,3
"4729","daniel",35,"Ben Simmons",29,0
"4730","daniel",35,"Joel Embiid",43,12
"4731","daniel",35,"Kyrie Irving",33,5
"4732","daniel",35,"Devin Booker",29,1
"4733","daniel",35,"Jusuf Nurkic",0,4
"4734","daniel",35,"JaVale McGee",0,12
"4735","daniel",35,"De'Aaron Fox",7,11
"4736","daniel",35,"Willie Cauley-Stein",15,11
"4737","daniel",35,"Serge Ibaka",0,6
"4738","daniel",35,"Julius Randle",44,11
"4739","daniel",35,"Pascal Siakam",0,12
"4740","daniel",35,"Paul Millsap",18,12
"4741","daniel",36,"LeBron James",0,12
"4742","daniel",36,"Ben Simmons",0,0
"4743","daniel",36,"Joel Embiid",0,12
"4744","daniel",36,"Kyrie Irving",0,5
"4745","daniel",36,"Devin Booker",0,1
"4746","daniel",36,"Jusuf Nurkic",28,4
"4747","daniel",36,"JaVale McGee",0,12
"4748","daniel",36,"De'Aaron Fox",0,11
"4749","daniel",36,"Serge Ibaka",20,6
"4750","daniel",36,"Julius Randle",0,11
"4751","daniel",36,"Pascal Siakam",25,3
"4752","daniel",36,"Paul Millsap",0,12
"4753","daniel",36,"Draymond Green",0,12
"4754","daniel",37,"LeBron James",39,2
"4755","daniel",37,"Ben Simmons",31,0
"4756","daniel",37,"Joel Embiid",37,4
"4757","daniel",37,"Kyrie Irving",35,5
"4758","daniel",37,"Devin Booker",23,1
"4759","daniel",37,"Jusuf Nurkic",19,11
"4760","daniel",37,"JaVale McGee",26,11
"4761","daniel",37,"De'Aaron Fox",25,11
"4762","daniel",37,"Serge Ibaka",22,6
"4763","daniel",37,"Julius Randle",28,12
"4764","daniel",37,"Pascal Siakam",27,3
"4765","daniel",37,"Paul Millsap",44,12
"4766","daniel",37,"Draymond Green",0,12
"4767","daniel",38,"LeBron James",0,2
"4768","daniel",38,"Ben Simmons",0,0
"4769","daniel",38,"Joel Embiid",0,4
"4770","daniel",38,"Kyrie Irving",0,5
"4771","daniel",38,"Devin Booker",0,1
"4772","daniel",38,"Jusuf Nurkic",0,11
"4773","daniel",38,"JaVale McGee",0,11
"4774","daniel",38,"De'Aaron Fox",0,11
"4775","daniel",38,"Serge Ibaka",0,6
"4776","daniel",38,"Julius Randle",0,12
"4777","daniel",38,"Pascal Siakam",0,3
"4778","daniel",38,"Paul Millsap",0,12
"4779","daniel",38,"Draymond Green",0,12
"4780","daniel",39,"LeBron James",32,2
"4781","daniel",39,"Ben Simmons",36,0
"4782","daniel",39,"Joel Embiid",30,4
"4783","daniel",39,"Kyrie Irving",14,5
"4784","daniel",39,"Devin Booker",33,1
"4785","daniel",39,"Jusuf Nurkic",25,11
"4786","daniel",39,"JaVale McGee",26,11
"4787","daniel",39,"De'Aaron Fox",0,12
"4788","daniel",39,"Serge Ibaka",30,6
"4789","daniel",39,"Julius Randle",13,11
"4790","daniel",39,"Pascal Siakam",17,3
"4791","daniel",39,"Paul Millsap",30,12
"4792","daniel",39,"Draymond Green",0,12
"4793","daniel",40,"LeBron James",0,2
"4794","daniel",40,"Ben Simmons",0,12
"4795","daniel",40,"Joel Embiid",0,12
"4796","daniel",40,"Kyrie Irving",19,5
"4797","daniel",40,"Devin Booker",0,1
"4798","daniel",40,"Jusuf Nurkic",0,11
"4799","daniel",40,"JaVale McGee",0,11
"4800","daniel",40,"De'Aaron Fox",8,0
"4801","daniel",40,"Serge Ibaka",0,6
"4802","daniel",40,"Julius Randle",44,11
"4803","daniel",40,"Pascal Siakam",0,12
"4804","daniel",40,"Paul Millsap",16,3
"4805","daniel",40,"Draymond Green",0,4
"4806","daniel",41,"LeBron James",21,2
"4807","daniel",41,"Ben Simmons",28,0
"4808","daniel",41,"Joel Embiid",40,4
"4809","daniel",41,"Kyrie Irving",0,12
"4810","daniel",41,"Devin Booker",32,1
"4811","daniel",41,"Jusuf Nurkic",17,11
"4812","daniel",41,"JaVale McGee",35,11
"4813","daniel",41,"De'Aaron Fox",18,5
"4814","daniel",41,"Serge Ibaka",13,6
"4815","daniel",41,"Julius Randle",0,12
"4816","daniel",41,"Pascal Siakam",40,3
"4817","daniel",41,"Draymond Green",0,12
"4818","daniel",41,"Willie Cauley-Stein",10,11
"4819","daniel",42,"LeBron James",0,2
"4820","daniel",42,"Ben Simmons",0,12
"4821","daniel",42,"Joel Embiid",0,12
"4822","daniel",42,"Kyrie Irving",38,0
"4823","daniel",42,"Devin Booker",0,1
"4824","daniel",42,"Jusuf Nurkic",0,11
"4825","daniel",42,"JaVale McGee",0,11
"4826","daniel",42,"De'Aaron Fox",0,5
"4827","daniel",42,"Serge Ibaka",0,6
"4828","daniel",42,"Julius Randle",19,3
"4829","daniel",42,"Pascal Siakam",0,12
"4830","daniel",42,"Draymond Green",0,4
"4831","daniel",42,"Tristan Thompson",29,11
"4832","daniel",43,"LeBron James",19,2
"4833","daniel",43,"Ben Simmons",0,12
"4834","daniel",43,"Joel Embiid",0,12
"4835","daniel",43,"Kyrie Irving",0,0
"4836","daniel",43,"Devin Booker",19,1
"4837","daniel",43,"Jusuf Nurkic",0,11
"4838","daniel",43,"JaVale McGee",14,11
"4839","daniel",43,"De'Aaron Fox",0,5
"4840","daniel",43,"Serge Ibaka",17,6
"4841","daniel",43,"Julius Randle",0,12
"4842","daniel",43,"Pascal Siakam",18,3
"4843","daniel",43,"Draymond Green",0,4
"4844","daniel",43,"Tristan Thompson",0,11
"4845","daniel",44,"LeBron James",0,2
"4846","daniel",44,"Ben Simmons",23,0
"4847","daniel",44,"Joel Embiid",39,4
"4848","daniel",44,"Kyrie Irving",0,12
"4849","daniel",44,"Devin Booker",19,1
"4850","daniel",44,"Jusuf Nurkic",28,11
"4851","daniel",44,"JaVale McGee",0,11
"4852","daniel",44,"De'Aaron Fox",0,5
"4853","daniel",44,"Serge Ibaka",0,6
"4854","daniel",44,"Julius Randle",29,3
"4855","daniel",44,"Pascal Siakam",0,12
"4856","daniel",44,"Draymond Green",0,12
"4857","daniel",44,"Tristan Thompson",2,11
"4858","daniel",45,"LeBron James",40,2
"4859","daniel",45,"Ben Simmons",0,0
"4860","daniel",45,"Joel Embiid",0,12
"4861","daniel",45,"Kyrie Irving",0,12
"4862","daniel",45,"Devin Booker",0,1
"4863","daniel",45,"Jusuf Nurkic",0,11
"4864","daniel",45,"JaVale McGee",22,11
"4865","daniel",45,"De'Aaron Fox",29,5
"4866","daniel",45,"Serge Ibaka",19,6
"4867","daniel",45,"Julius Randle",0,12
"4868","daniel",45,"Pascal Siakam",28,3
"4869","daniel",45,"Draymond Green",0,4
"4870","daniel",45,"Tristan Thompson",0,11
"4871","daniel",46,"LeBron James",25,2
"4872","daniel",46,"Ben Simmons",28,0
"4873","daniel",46,"Joel Embiid",28,4
"4874","daniel",46,"Kyrie Irving",29,5
"4875","daniel",46,"Devin Booker",0,1
"4876","daniel",46,"Jusuf Nurkic",30,11
"4877","daniel",46,"JaVale McGee",16,11
"4878","daniel",46,"De'Aaron Fox",0,12
"4879","daniel",46,"Serge Ibaka",0,6
"4880","daniel",46,"Julius Randle",13,3
"4881","daniel",46,"Pascal Siakam",0,12
"4882","daniel",46,"Draymond Green",0,12
"4883","daniel",46,"Tristan Thompson",25,11
"4884","daniel",47,"LeBron James",0,2
"4885","daniel",47,"Ben Simmons",0,12
"4886","daniel",47,"Joel Embiid",0,12
"4887","daniel",47,"Kyrie Irving",20,5
"4888","daniel",47,"Devin Booker",0,1
"4889","daniel",47,"Jusuf Nurkic",0,11
"4890","daniel",47,"JaVale McGee",0,11
"4891","daniel",47,"De'Aaron Fox",22,0
"4892","daniel",47,"Serge Ibaka",11,6
"4893","daniel",47,"Julius Randle",0,12
"4894","daniel",47,"Pascal Siakam",16,3
"4895","daniel",47,"Draymond Green",0,4
"4896","daniel",47,"Tristan Thompson",34,11
"4897","daniel",48,"LeBron James",25,2
"4898","daniel",48,"Ben Simmons",33,0
"4899","daniel",48,"Joel Embiid",24,4
"4900","daniel",48,"Kyrie Irving",0,5
"4901","daniel",48,"Devin Booker",6,1
"4902","daniel",48,"Jusuf Nurkic",29,11
"4903","daniel",48,"JaVale McGee",24,11
"4904","daniel",48,"De'Aaron Fox",0,12
"4905","daniel",48,"Serge Ibaka",0,6
"4906","daniel",48,"Julius Randle",9,3
"4907","daniel",48,"Pascal Siakam",0,12
"4908","daniel",48,"Draymond Green",0,12
"4909","daniel",48,"Jaren Jackson Jr.",25,11
"4910","daniel",49,"LeBron James",0,2
"4911","daniel",49,"Ben Simmons",0,0
"4912","daniel",49,"Joel Embiid",0,12
"4913","daniel",49,"Kyrie Irving",0,5
"4914","daniel",49,"Devin Booker",0,1
"4915","daniel",49,"Jusuf Nurkic",0,12
"4916","daniel",49,"JaVale McGee",0,11
"4917","daniel",49,"De'Aaron Fox",0,12
"4918","daniel",49,"Serge Ibaka",20,6
"4919","daniel",49,"Julius Randle",37,3
"4920","daniel",49,"Pascal Siakam",27,11
"4921","daniel",49,"Draymond Green",0,4
"4922","daniel",49,"Jaren Jackson Jr.",0,11
"4923","daniel",50,"LeBron James",0,2
"4924","daniel",50,"Ben Simmons",0,12
"4925","daniel",50,"Joel Embiid",0,12
"4926","daniel",50,"Kyrie Irving",0,5
"4927","daniel",50,"Jusuf Nurkic",20,4
"4928","daniel",50,"JaVale McGee",0,12
"4929","daniel",50,"De'Aaron Fox",16,0
"4930","daniel",50,"Serge Ibaka",0,6
"4931","daniel",50,"Julius Randle",0,3
"4932","daniel",50,"Pascal Siakam",0,11
"4933","daniel",50,"Draymond Green",0,12
"4934","daniel",50,"Jaren Jackson Jr.",0,11
"4935","daniel",50,"Willie Cauley-Stein",23,11
"4936","daniel",51,"LeBron James",44,2
"4937","daniel",51,"Ben Simmons",23,0
"4938","daniel",51,"Joel Embiid",15,4
"4939","daniel",51,"Kyrie Irving",0,5
"4940","daniel",51,"Jusuf Nurkic",0,12
"4941","daniel",51,"JaVale McGee",11,11
"4942","daniel",51,"De'Aaron Fox",0,12
"4943","daniel",51,"Serge Ibaka",21,6
"4944","daniel",51,"Julius Randle",36,3
"4945","daniel",51,"Pascal Siakam",18,11
"4946","daniel",51,"Draymond Green",0,12
"4947","daniel",51,"Jaren Jackson Jr.",20,11
"4948","daniel",51,"Willie Cauley-Stein",0,12
"4949","daniel",52,"Ben Simmons",0,0
"4950","daniel",52,"Joel Embiid",0,12
"4951","daniel",52,"Kyrie Irving",28,5
"4952","daniel",52,"Jusuf Nurkic",18,4
"4953","daniel",52,"JaVale McGee",0,11
"4954","daniel",52,"Julius Randle",0,3
"4955","daniel",52,"Pascal Siakam",0,11
"4956","daniel",52,"Draymond Green",0,6
"4957","daniel",52,"Jaren Jackson Jr.",0,11
"4958","daniel",52,"Gordon Hayward",14,1
"4959","daniel",52,"Tristan Thompson",0,12
"4960","daniel",52,"Giannis Antetokounmpo",0,2
"4961","daniel",52,"Luka Doncic",0,12
"4962","daniel",53,"Ben Simmons",42,0
"4963","daniel",53,"Joel Embiid",0,12
"4964","daniel",53,"Kyrie Irving",0,12
"4965","daniel",53,"Jusuf Nurkic",0,12
"4966","daniel",53,"JaVale McGee",23,11
"4967","daniel",53,"Julius Randle",34,3
"4968","daniel",53,"Pascal Siakam",22,6
"4969","daniel",53,"Draymond Green",0,4
"4970","daniel",53,"Jaren Jackson Jr.",0,11
"4971","daniel",53,"Gordon Hayward",0,1
"4972","daniel",53,"Tristan Thompson",8,11
"4973","daniel",53,"Giannis Antetokounmpo",42,2
"4974","daniel",53,"Luka Doncic",0,5
"4975","daniel",54,"Ben Simmons",0,6
"4976","daniel",54,"Joel Embiid",0,12
"4977","daniel",54,"Kyrie Irving",15,0
"4978","daniel",54,"Jusuf Nurkic",48,4
"4979","daniel",54,"JaVale McGee",14,11
"4980","daniel",54,"Julius Randle",0,3
"4981","daniel",54,"Pascal Siakam",0,12
"4982","daniel",54,"Draymond Green",0,12
"4983","daniel",54,"Jaren Jackson Jr.",18,11
"4984","daniel",54,"Gordon Hayward",8,1
"4985","daniel",54,"Tristan Thompson",45,11
"4986","daniel",54,"Giannis Antetokounmpo",0,2
"4987","daniel",54,"Luka Doncic",24,5
"4988","daniel",55,"Ben Simmons",0,5
"4989","daniel",55,"Joel Embiid",0,11
"4990","daniel",55,"Kyrie Irving",0,0
"4991","daniel",55,"Jusuf Nurkic",0,12
"4992","daniel",55,"JaVale McGee",0,12
"4993","daniel",55,"Julius Randle",35,4
"4994","daniel",55,"Pascal Siakam",28,3
"4995","daniel",55,"Draymond Green",0,12
"4996","daniel",55,"Jaren Jackson Jr.",0,11
"4997","daniel",55,"Gordon Hayward",0,1
"4998","daniel",55,"Tristan Thompson",0,11
"4999","daniel",55,"Giannis Antetokounmpo",37,2
"5000","daniel",55,"Luka Doncic",0,6
"5001","daniel",56,"Ben Simmons",32,0
"5002","daniel",56,"Joel Embiid",31,11
"5003","daniel",56,"Kyrie Irving",0,12
"5004","daniel",56,"Jusuf Nurkic",0,12
"5005","daniel",56,"JaVale McGee",14,4
"5006","daniel",56,"Julius Randle",22,3
"5007","daniel",56,"Pascal Siakam",0,12
"5008","daniel",56,"Draymond Green",20,6
"5009","daniel",56,"Jaren Jackson Jr.",11,11
"5010","daniel",56,"Gordon Hayward",0,1
"5011","daniel",56,"Tristan Thompson",20,11
"5012","daniel",56,"Giannis Antetokounmpo",0,2
"5013","daniel",56,"Luka Doncic",19,5
"5014","daniel",57,"Ben Simmons",0,5
"5015","daniel",57,"Joel Embiid",0,11
"5016","daniel",57,"Kyrie Irving",0,0
"5017","daniel",57,"Jusuf Nurkic",26,4
"5018","daniel",57,"JaVale McGee",0,12
"5019","daniel",57,"Julius Randle",0,12
"5020","daniel",57,"Pascal Siakam",20,3
"5021","daniel",57,"Draymond Green",0,12
"5022","daniel",57,"Jaren Jackson Jr.",0,11
"5023","daniel",57,"Gordon Hayward",0,1
"5024","daniel",57,"Giannis Antetokounmpo",0,2
"5025","daniel",57,"Luka Doncic",0,6
"5026","daniel",57,"Jonas Valanciunas",21,11
"5027","daniel",58,"Ben Simmons",45,5
"5028","daniel",58,"Joel Embiid",49,11
"5029","daniel",58,"Kyrie Irving",31,0
"5030","daniel",58,"Jusuf Nurkic",14,4
"5031","daniel",58,"JaVale McGee",0,12
"5032","daniel",58,"Julius Randle",26,11
"5033","daniel",58,"Pascal Siakam",18,3
"5034","daniel",58,"Draymond Green",21,11
"5035","daniel",58,"Jaren Jackson Jr.",25,6
"5036","daniel",58,"Gordon Hayward",0,12
"5037","daniel",58,"Giannis Antetokounmpo",20,2
"5038","daniel",58,"Luka Doncic",30,1
"5039","daniel",58,"Jonas Valanciunas",12,12
"5040","daniel",59,"Ben Simmons",0,5
"5041","daniel",59,"Joel Embiid",0,11
"5042","daniel",59,"Kyrie Irving",0,0
"5043","daniel",59,"Jusuf Nurkic",0,12
"5044","daniel",59,"JaVale McGee",19,4
"5045","daniel",59,"Julius Randle",0,12
"5046","daniel",59,"Pascal Siakam",0,3
"5047","daniel",59,"Draymond Green",0,12
"5048","daniel",59,"Jaren Jackson Jr.",0,11
"5049","daniel",59,"Gordon Hayward",0,1
"5050","daniel",59,"Giannis Antetokounmpo",0,2
"5051","daniel",59,"Luka Doncic",15,6
"5052","daniel",59,"Danilo Gallinari",21,11
"5053","daniel",60,"Ben Simmons",25,5
"5054","daniel",60,"Joel Embiid",52,11
"5055","daniel",60,"Kyrie Irving",35,0
"5056","daniel",60,"Jusuf Nurkic",24,4
"5057","daniel",60,"JaVale McGee",0,12
"5058","daniel",60,"Julius Randle",0,12
"5059","daniel",60,"Pascal Siakam",7,3
"5060","daniel",60,"Draymond Green",22,6
"5061","daniel",60,"Jaren Jackson Jr.",21,11
"5062","daniel",60,"Gordon Hayward",22,1
"5063","daniel",60,"Giannis Antetokounmpo",58,2
"5064","daniel",60,"Luka Doncic",0,12
"5065","daniel",60,"Danilo Gallinari",0,11
"5066","daniel",61,"Ben Simmons",0,5
"5067","daniel",61,"Joel Embiid",0,11
"5068","daniel",61,"Kyrie Irving",29,0
"5069","daniel",61,"Jusuf Nurkic",0,12
"5070","daniel",61,"JaVale McGee",34,4
"5071","daniel",61,"Julius Randle",0,12
"5072","daniel",61,"Pascal Siakam",0,3
"5073","daniel",61,"Draymond Green",0,6
"5074","daniel",61,"Jaren Jackson Jr.",25,11
"5075","daniel",61,"Gordon Hayward",4,1
"5076","daniel",61,"Giannis Antetokounmpo",0,11
"5077","daniel",61,"Luka Doncic",0,12
"5078","daniel",61,"Danilo Gallinari",29,2
"5079","daniel",62,"Ben Simmons",43,5
"5080","daniel",62,"Joel Embiid",27,11
"5081","daniel",62,"Kyrie Irving",0,0
"5082","daniel",62,"Jusuf Nurkic",0,12
"5083","daniel",62,"JaVale McGee",0,4
"5084","daniel",62,"Julius Randle",26,6
"5085","daniel",62,"Pascal Siakam",0,3
"5086","daniel",62,"Draymond Green",0,12
"5087","daniel",62,"Jaren Jackson Jr.",0,11
"5088","daniel",62,"Gordon Hayward",0,11
"5089","daniel",62,"Giannis Antetokounmpo",0,2
"5090","daniel",62,"Luka Doncic",30,1
"5091","daniel",62,"Danilo Gallinari",0,12
"5092","daniel",63,"Ben Simmons",22,5
"5093","daniel",63,"Joel Embiid",14,11
"5094","daniel",63,"Kyrie Irving",0,0
"5095","daniel",63,"Jusuf Nurkic",31,4
